site,date,transect,species,crevice_depth_cm,crevice_width_cm,position_m,size_cm,agg_counts,agg_id,agg_number,agg_name,presence
Carmel Pt,20200219,5,H_cracherodii,20,5,20,12,1,248,7,agg_Carmel Pt_20200219_T5_7,No
Carmel Pt,20200219,5,H_cracherodii,20,10,17,NA,1,247,6,agg_Carmel Pt_20200219_T5_6,No
Carmel Pt,20200219,5,H_cracherodii,40,10,14,12,3,246,5,agg_Carmel Pt_20200219_T5_5,No
Carmel Pt,20200219,5,H_cracherodii,40,10,14,15,3,246,5,agg_Carmel Pt_20200219_T5_5,No
Carmel Pt,20200219,5,H_cracherodii,40,10,14,20,3,246,5,agg_Carmel Pt_20200219_T5_5,No
Carmel Pt,20200219,5,H_cracherodii,15,10,11,10,4,245,4,agg_Carmel Pt_20200219_T5_4,Yes
Carmel Pt,20200219,5,H_cracherodii,15,10,11,13,4,245,4,agg_Carmel Pt_20200219_T5_4,Yes
Carmel Pt,20200219,5,H_cracherodii,25,5,11,10,4,245,4,agg_Carmel Pt_20200219_T5_4,Yes
Carmel Pt,20200219,5,H_cracherodii,25,5,11,15,4,245,4,agg_Carmel Pt_20200219_T5_4,Yes
Carmel Pt,20200219,5,H_cracherodii,10,5,9,10,1,244,3,agg_Carmel Pt_20200219_T5_3,No
Carmel Pt,20200219,5,H_cracherodii,30,10,7,20,4,243,2,agg_Carmel Pt_20200219_T5_2,Yes
Carmel Pt,20200219,5,H_cracherodii,30,10,7,20,4,243,2,agg_Carmel Pt_20200219_T5_2,Yes
Carmel Pt,20200219,5,H_cracherodii,30,10,7,NA,4,243,2,agg_Carmel Pt_20200219_T5_2,Yes
Carmel Pt,20200219,5,H_cracherodii,30,10,7,NA,4,243,2,agg_Carmel Pt_20200219_T5_2,Yes
Carmel Pt,20200219,5,H_cracherodii,25,10,6,NA,2,242,1,agg_Carmel Pt_20200219_T5_1,No
Carmel Pt,20200219,5,H_cracherodii,25,10,6,NA,2,242,1,agg_Carmel Pt_20200219_T5_1,No
Carmel Pt,20200224,1,H_cracherodii,35,20,2,15,1,257,1,agg_Carmel Pt_20200224_T1_1,No
Carmel Pt,20200224,1,H_cracherodii,25,5,3,7,1,258,2,agg_Carmel Pt_20200224_T1_2,No
Carmel Pt,20200224,1,H_cracherodii,2,3,4,12,1,259,3,agg_Carmel Pt_20200224_T1_3,No
Carmel Pt,20200224,1,H_cracherodii,13,4,9,9,1,260,4,agg_Carmel Pt_20200224_T1_4,No
Carmel Pt,20200224,1,H_cracherodii,17,7,13,6,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,7,6,13,4,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,6,13,11,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,6,13,5,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,6,13,4,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,6,13,6,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,6,13,4,7,261,5,agg_Carmel Pt_20200224_T1_5,Yes
Carmel Pt,20200224,1,H_cracherodii,15,10,17,8,4,263,7,agg_Carmel Pt_20200224_T1_7,Yes
Carmel Pt,20200224,1,H_cracherodii,15,10,17,4,4,263,7,agg_Carmel Pt_20200224_T1_7,Yes
Carmel Pt,20200224,1,H_cracherodii,18,10,17,4,4,263,7,agg_Carmel Pt_20200224_T1_7,Yes
Carmel Pt,20200224,1,H_cracherodii,18,10,17,6,4,263,7,agg_Carmel Pt_20200224_T1_7,Yes
Carmel Pt,20200224,1,H_cracherodii,25,11,16,15,2,262,6,agg_Carmel Pt_20200224_T1_6,No
Carmel Pt,20200224,1,H_cracherodii,30,11,16,4,2,262,6,agg_Carmel Pt_20200224_T1_6,No
Carmel Pt,20200224,1,H_cracherodii,NA,NA,18,15,1,264,8,agg_Carmel Pt_20200224_T1_8,No
Carmel Pt,20200224,1,H_cracherodii,10,15,25,7,2,265,9,agg_Carmel Pt_20200224_T1_9,No
Carmel Pt,20200224,1,H_cracherodii,10,15,25,7,2,265,9,agg_Carmel Pt_20200224_T1_9,No
Cannery Row,20200309,3,H_cracherodii,NA,NA,23,6,1,35,1,agg_Cannery Row_20200309_T3_1,No
Cannery Row,20200309,7,H_cracherodii,10,5,25,15,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,10,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,15,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,10,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,12,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,7,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,7,H_cracherodii,10,5,25,15,7,36,1,agg_Cannery Row_20200309_T7_1,Yes
Cannery Row,20200309,1,H_cracherodii,NA,NA,19,7,1,32,1,agg_Cannery Row_20200309_T1_1,No
Cannery Row,20200309,1,H_cracherodii,13,4,24,5,1,33,2,agg_Cannery Row_20200309_T1_2,No
Cannery Row,20200309,2,"H_cracherodii
",50,60,11,11,1,34,1,agg_Cannery Row_20200309_T2_1,No
Pt Pinos,20210624,3,H_cracherodii,30,5,9,9,1,588,1,agg_Pt Pinos_20210624_T3_1,No
Pt Pinos,20210624,4,H_cracherodii,15,18,8,12,2,589,1,agg_Pt Pinos_20210624_T4_1,No
Pt Pinos,20210624,4,H_cracherodii,15,10,8,14,2,589,1,agg_Pt Pinos_20210624_T4_1,No
Pt Pinos,20210624,4,H_cracherodii,7,23,16,12,1,590,2,agg_Pt Pinos_20210624_T4_2,No
Pt Pinos,20210624,4,H_cracherodii,16,3,17,7,4,591,3,agg_Pt Pinos_20210624_T4_3,Yes
Pt Pinos,20210624,4,H_cracherodii,10,19,19,14,3,593,5,agg_Pt Pinos_20210624_T4_5,No
Pt Pinos,20210624,4,H_cracherodii,8,100,19,16,3,593,5,agg_Pt Pinos_20210624_T4_5,No
Pt Pinos,20210624,4,H_cracherodii,10,100,19,12,3,593,5,agg_Pt Pinos_20210624_T4_5,No
Pt Pinos,20210624,4,H_cracherodii,10,100,18,12,3,592,4,agg_Pt Pinos_20210624_T4_4,No
Pt Pinos,20210624,4,H_cracherodii,7,30,18,8,3,592,4,agg_Pt Pinos_20210624_T4_4,No
Pt Pinos,20210624,4,H_cracherodii,7,30,18,10,3,592,4,agg_Pt Pinos_20210624_T4_4,No
Pt Pinos,20210624,4,H_cracherodii,7,55,17,13,4,591,3,agg_Pt Pinos_20210624_T4_3,Yes
Pt Pinos,20210624,4,H_cracherodii,5,55,17,10,4,591,3,agg_Pt Pinos_20210624_T4_3,Yes
Pt Pinos,20210624,4,H_cracherodii,3,55,17,4,4,591,3,agg_Pt Pinos_20210624_T4_3,Yes
Pt Pinos,20210624,2,H_cracherodii,30,7,1,9,2,584,1,agg_Pt Pinos_20210624_T2_1,No
Pt Pinos,20210624,2,H_cracherodii,25,5,1,7,2,584,1,agg_Pt Pinos_20210624_T2_1,No
Pt Pinos,20210624,2,H_cracherodii,25,18,2,8,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,60,10,2,12,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,60,10,2,11,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,60,10,2,11,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,60,10,2,11,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,60,10,2,11,6,585,2,agg_Pt Pinos_20210624_T2_2,Yes
Pt Pinos,20210624,2,H_cracherodii,20,10,4,11,1,586,3,agg_Pt Pinos_20210624_T2_3,No
Pt Pinos,20210624,2,H_cracherodii,50,7.1,8,9,1,587,4,agg_Pt Pinos_20210624_T2_4,No
Pt Pinos,20210624,1,H_cracherodii,3,0.5,1,4.5,1,580,1,agg_Pt Pinos_20210624_T1_1,No
Pt Pinos,20210624,1,H_cracherodii,20,9,17,10,3,581,2,agg_Pt Pinos_20210624_T1_2,No
Pt Pinos,20210624,1,H_cracherodii,20,9,17,10,3,581,2,agg_Pt Pinos_20210624_T1_2,No
Pt Pinos,20210624,1,H_cracherodii,30,10,17,11,3,581,2,agg_Pt Pinos_20210624_T1_2,No
Pt Pinos,20210624,1,H_cracherodii,15,5,18,6,1,582,3,agg_Pt Pinos_20210624_T1_3,No
Pt Pinos,20210624,1,H_cracherodii,3.8,10,19,13,1,583,4,agg_Pt Pinos_20210624_T1_4,No
Cannery Row,20210628,5,H_cracherodii,NM,NM,20,9,1,37,1,agg_Cannery Row_20210628_T5_1,No
Cannery Row,20210628,6,H_cracherodii,45,15,19,10,1,38,1,agg_Cannery Row_20210628_T6_1,No
Pt Pinos,20210629,5,H_cracherodii,35,10,18,11,1,596,3,agg_Pt Pinos_20210629_T5_3,No
Pt Pinos,20210629,5,H_cracherodii,40,5,13,8,2,594,1,agg_Pt Pinos_20210629_T5_1,No
Pt Pinos,20210629,5,H_cracherodii,40,5,13,7,2,594,1,agg_Pt Pinos_20210629_T5_1,No
Pt Pinos,20210629,5,H_cracherodii,20,9,15,7,2,595,2,agg_Pt Pinos_20210629_T5_2,No
Pt Pinos,20210629,5,H_cracherodii,40,4,15,12,2,595,2,agg_Pt Pinos_20210629_T5_2,No
Pt Pinos,20210629,5,H_cracherodii,100,7,20,6,5,598,5,agg_Pt Pinos_20210629_T5_5,Yes
Pt Pinos,20210629,5,H_cracherodii,100,7,20,6,5,598,5,agg_Pt Pinos_20210629_T5_5,Yes
Pt Pinos,20210629,5,H_cracherodii,100,7,20,4,5,598,5,agg_Pt Pinos_20210629_T5_5,Yes
Pt Pinos,20210629,5,H_cracherodii,100,7,20,7,5,598,5,agg_Pt Pinos_20210629_T5_5,Yes
Pt Pinos,20210629,5,H_cracherodii,100,7,20,16,5,598,5,agg_Pt Pinos_20210629_T5_5,Yes
Pt Pinos,20210629,5,H_cracherodii,10,3,19,4,1,597,4,agg_Pt Pinos_20210629_T5_4,No
Carmel Pt,20210710,1,H_cracherodii,50,10,6,8,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,9,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,3,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,8,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,11,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,12,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,50,10,6,7,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,20,10,6,9,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,20,10,6,12,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,20,10,6,7,10,266,1,agg_Carmel Pt_20210710_T1_1,Yes
Carmel Pt,20210710,1,H_cracherodii,20,10,7,14,3,267,2,agg_Carmel Pt_20210710_T1_2,No
Carmel Pt,20210710,1,H_cracherodii,20,10,7,12,3,267,2,agg_Carmel Pt_20210710_T1_2,No
Carmel Pt,20210710,1,H_cracherodii,20,10,7,11,3,267,2,agg_Carmel Pt_20210710_T1_2,No
Carmel Pt,20210710,1,H_cracherodii,10,5,8,14,5,268,3,agg_Carmel Pt_20210710_T1_3,Yes
Carmel Pt,20210710,1,H_cracherodii,10,5,8,6,5,268,3,agg_Carmel Pt_20210710_T1_3,Yes
Carmel Pt,20210710,1,H_cracherodii,10,5,8,10,5,268,3,agg_Carmel Pt_20210710_T1_3,Yes
Carmel Pt,20210710,1,H_cracherodii,10,5,8,8,5,268,3,agg_Carmel Pt_20210710_T1_3,Yes
Carmel Pt,20210710,1,H_cracherodii,10,5,8,8,5,268,3,agg_Carmel Pt_20210710_T1_3,Yes
Carmel Pt,20210710,1,H_cracherodii,15,5,12,12,1,269,4,agg_Carmel Pt_20210710_T1_4,No
Carmel Pt,20210710,2,H_cracherodii,20,5,22,10,1,270,1,agg_Carmel Pt_20210710_T2_1,No
Carmel Pt,20210710,3,H_cracherodii,19,5,1,7,2,271,1,agg_Carmel Pt_20210710_T3_1,No
Carmel Pt,20210710,3,H_cracherodii,25,9,5,10,1,272,2,agg_Carmel Pt_20210710_T3_2,No
Carmel Pt,20210710,3,H_cracherodii,15,7,1,6,2,271,1,agg_Carmel Pt_20210710_T3_1,No
Carmel Pt,20210710,3,H_cracherodii,20,17,6,8,1,273,3,agg_Carmel Pt_20210710_T3_3,No
Carmel Pt,20210711,5,H_cracherodii,30,10,5,9,2,274,1,agg_Carmel Pt_20210711_T5_1,No
Carmel Pt,20210711,5,H_cracherodii,30,8,5,9,2,274,1,agg_Carmel Pt_20210711_T5_1,No
Carmel Pt,20210711,5,H_cracherodii,12,4,13,10,1,275,2,agg_Carmel Pt_20210711_T5_2,No
Carmel Pt,20210711,6,H_cracherodii,25,15,12,7,1,277,2,agg_Carmel Pt_20210711_T6_2,No
Carmel Pt,20210711,6,H_cracherodii,20,6,4,11,2,276,1,agg_Carmel Pt_20210711_T6_1,No
Carmel Pt,20210711,6,H_cracherodii,25,5,4,10,2,276,1,agg_Carmel Pt_20210711_T6_1,No
Carmel Pt,20210711,6,H_cracherodii,10,4,20,8,2,278,3,agg_Carmel Pt_20210711_T6_3,No
Carmel Pt,20210711,6,H_cracherodii,20,7,20,11,2,278,3,agg_Carmel Pt_20210711_T6_3,No
Carmel Pt,20210714,4,H_cracherodii,20,15,13,NA,1,279,1,agg_Carmel Pt_20210714_T4_1,No
Hopkins,20210723,1,H_cracherodii,5,3,6,3,1,460,1,agg_Hopkins_20210723_T1_1,No
Hopkins,20210723,1,H_cracherodii,30,5,20,10,1,461,2,agg_Hopkins_20210723_T1_2,No
Hopkins,20210723,2,H_cracherodii,30,10,2,12,1,462,1,agg_Hopkins_20210723_T2_1,No
Hopkins,20210723,3,H_cracherodii,10,5,20,3,3,463,1,agg_Hopkins_20210723_T3_1,No
Hopkins,20210723,3,H_cracherodii,10,5,20,6,3,463,1,agg_Hopkins_20210723_T3_1,No
Hopkins,20210723,3,H_cracherodii,10,5,20,7,3,463,1,agg_Hopkins_20210723_T3_1,No
Hopkins,20210723,3,H_cracherodii,60,2,23,7,5,464,2,agg_Hopkins_20210723_T3_2,Yes
Hopkins,20210723,3,H_cracherodii,60,2,23,10,5,464,2,agg_Hopkins_20210723_T3_2,Yes
Hopkins,20210723,3,H_cracherodii,60,2,23,11,5,464,2,agg_Hopkins_20210723_T3_2,Yes
Hopkins,20210723,3,H_cracherodii,60,2,23,7,5,464,2,agg_Hopkins_20210723_T3_2,Yes
Hopkins,20210723,3,H_cracherodii,60,2,23,12,5,464,2,agg_Hopkins_20210723_T3_2,Yes
Hopkins,20210724,6,H_cracherodii,40,11,20,13,1,465,1,agg_Hopkins_20210724_T6_1,No
Hopkins,20210724,8,H_cracherodii,30,15,15,9,2,466,1,agg_Hopkins_20210724_T8_1,No
Hopkins,20210724,8,H_cracherodii,30,15,15,11,2,466,1,agg_Hopkins_20210724_T8_1,No
Pt Pinos,20220214,2,H_cracherodii,85,25,14,10,1,602,4,agg_Pt Pinos_20220214_T2_4,No
Pt Pinos,20220214,2,H_cracherodii,25,10,11,7,1,601,3,agg_Pt Pinos_20220214_T2_3,No
Pt Pinos,20220214,2,H_cracherodii,15,10,3,15,1,600,2,agg_Pt Pinos_20220214_T2_2,No
Pt Pinos,20220214,2,H_cracherodii,25,10,2,15,2,599,1,agg_Pt Pinos_20220214_T2_1,No
Pt Pinos,20220214,2,H_cracherodii,55,10,2,15,2,599,1,agg_Pt Pinos_20220214_T2_1,No
Pt Pinos,20220214,4,H_cracherodii,13,8,7,8,1,603,1,agg_Pt Pinos_20220214_T4_1,No
Pt Pinos,20220214,4,H_cracherodii,10,25,10,8,2,604,2,agg_Pt Pinos_20220214_T4_2,No
Pt Pinos,20220214,4,H_cracherodii,35,5,10,12,2,604,2,agg_Pt Pinos_20220214_T4_2,No
Carmel Pt,20220216,1,H_cracherodii,35,20,18,5,4,285,6,agg_Carmel Pt_20220216_T1_6,Yes
Carmel Pt,20220216,1,H_cracherodii,35,20,18,4.3,4,285,6,agg_Carmel Pt_20220216_T1_6,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,6,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,6,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,6,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,8,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,5,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,20,5,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,4,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,8,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,8,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,6,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,8,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,19,9,6,286,7,agg_Carmel Pt_20220216_T1_7,Yes
Carmel Pt,20220216,1,H_cracherodii,20,5,18,4,4,285,6,agg_Carmel Pt_20220216_T1_6,Yes
Carmel Pt,20220216,1,H_cracherodii,40,5,20,5,7,287,8,agg_Carmel Pt_20220216_T1_8,Yes
Carmel Pt,20220216,1,H_cracherodii,15,40,15,12,2,283,4,agg_Carmel Pt_20220216_T1_4,No
Carmel Pt,20220216,1,H_cracherodii,45,30,18,3,4,285,6,agg_Carmel Pt_20220216_T1_6,Yes
Carmel Pt,20220216,1,H_cracherodii,0,0,16,6,4,284,5,agg_Carmel Pt_20220216_T1_5,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,16,5,4,284,5,agg_Carmel Pt_20220216_T1_5,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,16,7,4,284,5,agg_Carmel Pt_20220216_T1_5,Yes
Carmel Pt,20220216,1,H_cracherodii,45,20,16,12,4,284,5,agg_Carmel Pt_20220216_T1_5,Yes
Carmel Pt,20220216,1,H_cracherodii,35,10,14,10,1,282,3,agg_Carmel Pt_20220216_T1_3,No
Carmel Pt,20220216,1,H_cracherodii,30,15,15,10,2,283,4,agg_Carmel Pt_20220216_T1_4,No
Carmel Pt,20220216,1,H_cracherodii,60,5,10,8,1,281,2,agg_Carmel Pt_20220216_T1_2,No
Carmel Pt,20220216,1,H_cracherodii,5,4,0,8,1,280,1,agg_Carmel Pt_20220216_T1_1,No
Carmel Pt,20220216,2,H_cracherodii,6,20,4,6,1,288,1,agg_Carmel Pt_20220216_T2_1,No
Carmel Pt,20220216,2,H_cracherodii,25,15,12,12,1,289,2,agg_Carmel Pt_20220216_T2_2,No
Carmel Pt,20220216,2,H_cracherodii,15,7,16,13,1,291,4,agg_Carmel Pt_20220216_T2_4,No
Carmel Pt,20220216,2,H_cracherodii,15,35,17,10,2,292,5,agg_Carmel Pt_20220216_T2_5,No
Carmel Pt,20220216,2,H_cracherodii,20,10,15,8,1,290,3,agg_Carmel Pt_20220216_T2_3,No
Carmel Pt,20220216,2,H_cracherodii,15,35,20,11,1,293,6,agg_Carmel Pt_20220216_T2_6,No
Carmel Pt,20220216,2,H_cracherodii,15,35,17,10,2,292,5,agg_Carmel Pt_20220216_T2_5,No
Carmel Pt,20220216,3,H_cracherodii,45,5,2,11,1,294,1,agg_Carmel Pt_20220216_T3_1,No
Carmel Pt,20220216,3,H_cracherodii,65,25,6,12,1,295,2,agg_Carmel Pt_20220216_T3_2,No
Carmel Pt,20220216,3,H_cracherodii,60,5,17,10,5,299,6,agg_Carmel Pt_20220216_T3_6,Yes
Carmel Pt,20220216,3,H_cracherodii,45,2,17,12,5,299,6,agg_Carmel Pt_20220216_T3_6,Yes
Carmel Pt,20220216,3,H_cracherodii,50,3,17,10,5,299,6,agg_Carmel Pt_20220216_T3_6,Yes
Carmel Pt,20220216,3,H_cracherodii,60,5,17,11,5,299,6,agg_Carmel Pt_20220216_T3_6,Yes
Carmel Pt,20220216,3,H_cracherodii,60,8,17,11,5,299,6,agg_Carmel Pt_20220216_T3_6,Yes
Carmel Pt,20220216,3,H_cracherodii,35,20,12,11,1,298,5,agg_Carmel Pt_20220216_T3_5,No
Carmel Pt,20220216,3,H_cracherodii,60,11,11,15,1,297,4,agg_Carmel Pt_20220216_T3_4,No
Carmel Pt,20220216,3,H_cracherodii,27,16,7,11,1,296,3,agg_Carmel Pt_20220216_T3_3,No
Carmel Pt,20220216,4,H_cracherodii,20,5,17,14,2,305,6,agg_Carmel Pt_20220216_T4_6,No
Carmel Pt,20220216,4,H_cracherodii,15,5,17,14,2,305,6,agg_Carmel Pt_20220216_T4_6,No
Carmel Pt,20220216,4,H_cracherodii,50,17.5,15,12,5,304,5,agg_Carmel Pt_20220216_T4_5,Yes
Carmel Pt,20220216,4,H_cracherodii,50,17.5,15,12,5,304,5,agg_Carmel Pt_20220216_T4_5,Yes
Carmel Pt,20220216,4,H_cracherodii,50,17.5,15,8,5,304,5,agg_Carmel Pt_20220216_T4_5,Yes
Carmel Pt,20220216,4,H_cracherodii,50,17.5,15,12,5,304,5,agg_Carmel Pt_20220216_T4_5,Yes
Carmel Pt,20220216,4,H_cracherodii,7,5,15,10,5,304,5,agg_Carmel Pt_20220216_T4_5,Yes
Carmel Pt,20220216,4,H_cracherodii,5,5,13,8,2,303,4,agg_Carmel Pt_20220216_T4_4,No
Carmel Pt,20220216,4,H_cracherodii,40,20,13,14,2,303,4,agg_Carmel Pt_20220216_T4_4,No
Carmel Pt,20220216,4,H_cracherodii,5,5,3,9,3,301,2,agg_Carmel Pt_20220216_T4_2,No
Carmel Pt,20220216,4,H_cracherodii,5,5,3,9,3,301,2,agg_Carmel Pt_20220216_T4_2,No
Carmel Pt,20220216,4,H_cracherodii,45,5,3,10,3,301,2,agg_Carmel Pt_20220216_T4_2,No
Carmel Pt,20220216,4,H_cracherodii,10,3,2,7,2,300,1,agg_Carmel Pt_20220216_T4_1,No
Carmel Pt,20220216,4,H_cracherodii,15,5,7,13,1,302,3,agg_Carmel Pt_20220216_T4_3,No
Carmel Pt,20220216,4,H_cracherodii,10,3,2,12,2,300,1,agg_Carmel Pt_20220216_T4_1,No
Cannery Row,20220228,2,H_cracherodii,10,15,10,9.5,1,41,3,agg_Cannery Row_20220228_T2_3,No
Cannery Row,20220228,2,H_cracherodii,20,3,3,4,1,39,1,agg_Cannery Row_20220228_T2_1,No
Cannery Row,20220228,2,H_cracherodii,0,0,16,4,1,42,4,agg_Cannery Row_20220228_T2_4,No
Cannery Row,20220228,2,H_cracherodii,75,1,6,10,4,40,2,agg_Cannery Row_20220228_T2_2,Yes
Cannery Row,20220228,2,H_cracherodii,60,3,6,3.5,4,40,2,agg_Cannery Row_20220228_T2_2,Yes
Cannery Row,20220228,2,H_cracherodii,80,3,6,3,4,40,2,agg_Cannery Row_20220228_T2_2,Yes
Cannery Row,20220228,2,H_cracherodii,50,3,6,5,4,40,2,agg_Cannery Row_20220228_T2_2,Yes
Pt Pinos,20220302,5,H_cracherodii,15,7,8,14,1,605,1,agg_Pt Pinos_20220302_T5_1,No
Pt Pinos,20220302,6,H_cracherodii,10,6,7,8,1,606,1,agg_Pt Pinos_20220302_T6_1,No
Pt Pinos,20220302,6,H_cracherodii,50,4,11,6,2,607,2,agg_Pt Pinos_20220302_T6_2,No
Pt Pinos,20220302,6,H_cracherodii,60,12,11,10,2,607,2,agg_Pt Pinos_20220302_T6_2,No
Hopkins,20220314,2,H_cracherodii,120,7,20,13,2,467,1,agg_Hopkins_20220314_T2_1,No
Hopkins,20220314,2,H_cracherodii,120,7,20,8,2,467,1,agg_Hopkins_20220314_T2_1,No
Hopkins,20220314,5,H_cracherodii,8,4,14,5,1,471,4,agg_Hopkins_20220314_T5_4,No
Hopkins,20220314,5,H_cracherodii,18,5,10,10,1,470,3,agg_Hopkins_20220314_T5_3,No
Hopkins,20220314,5,H_cracherodii,35,7,8,10,1,469,2,agg_Hopkins_20220314_T5_2,No
Hopkins,20220314,5,H_cracherodii,10,5,7,6,1,468,1,agg_Hopkins_20220314_T5_1,No
Carmel Pt,20220411,5,H_cracherodii,37,25,17,7.5,1,308,3,agg_Carmel Pt_20220411_T5_3,No
Carmel Pt,20220411,5,H_cracherodii,5,3,6,5,3,306,1,agg_Carmel Pt_20220411_T5_1,No
Carmel Pt,20220411,5,H_cracherodii,10,4,6,5,3,306,1,agg_Carmel Pt_20220411_T5_1,No
Carmel Pt,20220411,5,H_cracherodii,15,7,6,6,3,306,1,agg_Carmel Pt_20220411_T5_1,No
Carmel Pt,20220411,5,H_cracherodii,10,6,8,12,1,307,2,agg_Carmel Pt_20220411_T5_2,No
Carmel Pt,20220411,6,H_cracherodii,15,10,11,7,1,309,1,agg_Carmel Pt_20220411_T6_1,No
Carmel Pt,20220411,6,H_cracherodii,5,3,18,11,2,310,2,agg_Carmel Pt_20220411_T6_2,No
Carmel Pt,20220411,6,H_cracherodii,15,4,18,13,2,310,2,agg_Carmel Pt_20220411_T6_2,No
Carmel Pt,20220411,6,H_cracherodii,15,3,19,11,2,311,3,agg_Carmel Pt_20220411_T6_3,No
Carmel Pt,20220411,6,H_cracherodii,15,4,19,13.5,2,311,3,agg_Carmel Pt_20220411_T6_3,No
Pt Pinos,20220613,1,H_cracherodii,50,7,6,14,1,608,1,agg_Pt Pinos_20220613_T1_1,No
Pt Pinos,20220613,1,H_cracherodii,50,5,7,13,1,609,2,agg_Pt Pinos_20220613_T1_2,No
Pt Pinos,20220613,1,H_cracherodii,15,4,20,6,1,611,4,agg_Pt Pinos_20220613_T1_4,No
Pt Pinos,20220613,1,H_cracherodii,55,6,19,6,1,610,3,agg_Pt Pinos_20220613_T1_3,No
Pt Pinos,20220614,3,H_cracherodii,40,22,6,9,1,612,1,agg_Pt Pinos_20220614_T3_1,No
Cannery Row,20220615,3,H_cracherodii,22,4,25,8,4,44,2,agg_Cannery Row_20220615_T3_2,Yes
Cannery Row,20220615,3,H_cracherodii,20,4,25,9,4,44,2,agg_Cannery Row_20220615_T3_2,Yes
Cannery Row,20220615,3,H_cracherodii,10,4,25,3,4,44,2,agg_Cannery Row_20220615_T3_2,Yes
